SITE_NAME,DATE_OBS,TIME_OBS,RESPIRATION,NEE,GEE,CRTFCN_CODE,REVISION_DATE
'NSA-OBS-FLXTR',13-Aug-94,1630,3.357,-5.829,-9.185,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1700,3.454,-5.61,-9.064,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1730,3.609,-5.641,-9.25,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1800,3.722,-5.73,-9.452,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1830,3.888,-6.541,-10.429,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1900,3.999,-6.117,-10.117,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,1930,4.145,-7.022,-11.167,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2000,4.273,-7.542,-11.815,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2030,4.542,-7.23,-11.772,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2100,4.565,-4.308,-8.873,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2130,4.682,-3.948,-8.63,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2200,4.951,-6.147,-11.098,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2230,4.791,-5.389,-10.18,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2300,4.914,-4.948,-9.862,'CPI',21-Oct-99
'NSA-OBS-FLXTR',13-Aug-94,2330,5.014,-4.01,-9.024,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,0,4.964,-2.383,-7.347,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,30,4.989,-0.7,-5.688,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,100,4.864,1.18,-3.684,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,130,4.588,2.192,-2.396,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,200,4.384,3.301,-1.083,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,230,4.187,4.187,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,300,3.959,3.959,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,330,3.751,3.751,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,400,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,430,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,500,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,530,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,600,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,630,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,700,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,730,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,800,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,830,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,900,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,930,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1000,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1030,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1100,3.187,2.186,-1.001,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1130,3.178,0.763,-2.415,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1200,3.271,-0.219,-3.49,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1230,3.305,-1.241,-4.546,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1300,3.331,-1.782,-5.113,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1330,3.463,-2.737,-6.2,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1400,4.155,-5.311,-9.466,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1430,4.964,-5.232,-10.196,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1500,5.301,-5.468,-10.769,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1530,5.632,-5.354,-10.987,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1600,6.03,-5.249,-11.279,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1630,6.263,-5.162,-11.426,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1700,6.359,-5.245,-11.605,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1730,6.914,-4.803,-11.717,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1800,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1830,7.201,-4.607,-11.808,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1900,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,1930,7.675,-4.027,-11.702,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2000,7.734,-3.882,-11.616,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2030,7.854,-3.665,-11.518,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2100,7.955,-3.404,-11.358,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2130,8.036,-2.963,-10.999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2200,8.203,-2.329,-10.533,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2230,8.245,-1.654,-9.899,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2300,8.266,-1.017,-9.283,'CPI',21-Oct-99
'NSA-OBS-FLXTR',14-Aug-94,2330,8.224,-0.387,-8.611,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,0,8.182,0.757,-7.425,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,30,7.995,2.297,-5.699,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,100,7.655,3.594,-4.061,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,130,7.275,4.747,-2.528,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,200,6.984,5.798,-1.186,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,230,7.056,7.056,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,300,7.038,7.038,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,330,6.827,6.827,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,400,6.639,6.639,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,430,5.618,5.618,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,500,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,530,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,600,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,630,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,700,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,730,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,800,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,830,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,900,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,930,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1000,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1030,-999,-999,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1100,3.979,3.169,-0.81,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1130,3.859,2.359,-1.499,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1200,3.839,1.002,-2.837,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1230,4.02,-0.636,-4.656,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1300,4.187,-1.82,-6.007,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1330,4.44,-2.566,-7.006,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1400,4.754,-3.37,-8.124,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1430,4.989,-3.591,-8.58,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1500,5.328,-3.82,-9.147,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1530,5.704,-4.121,-9.825,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1600,5.985,-4.039,-10.023,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1630,6.232,-3.724,-9.956,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1700,6.489,-3.161,-9.65,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1730,7.02,-3.941,-10.961,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1800,7.5,-3.42,-10.921,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1830,8.016,-3.114,-11.13,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1900,8.503,-2.621,-11.125,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,1930,8.839,-2.197,-11.036,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2000,9.023,-1.666,-10.689,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2030,8.884,-0.66,-9.544,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2100,8.884,-0.792,-9.677,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2130,9.07,-0.543,-9.613,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2200,9.094,-0.141,-9.234,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2230,9.141,0.485,-8.656,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2300,8.016,4.286,-3.73,'CPI',21-Oct-99
'NSA-OBS-FLXTR',15-Aug-94,2330,5.924,4.295,-1.629,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,0,5.409,1.493,-3.917,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,30,5.409,3.167,-2.242,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,100,5.097,3.686,-1.411,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,130,4.876,3.247,-1.629,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,200,4.682,3.824,-0.858,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,230,4.565,4.565,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,300,3.923,3.923,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,330,3.694,3.694,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,400,3.499,3.499,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,430,3.383,3.383,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,500,3.366,3.366,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,530,3.339,3.339,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,600,3.279,3.279,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,630,3.137,3.137,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,700,3.072,3.072,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,730,3.024,3.024,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,800,2.846,2.846,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,830,2.713,2.713,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,900,2.655,2.655,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,930,2.557,2.557,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1000,2.557,2.557,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1030,2.536,2.536,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1100,2.377,1.518,-0.858,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1130,2.409,0.265,-2.144,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1200,2.449,-1.958,-4.407,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1230,2.499,-3.715,-6.214,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1300,2.789,-5.019,-7.809,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1330,2.969,-5.909,-8.878,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1400,3.212,-6.233,-9.445,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1430,3.296,-4.889,-8.185,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1500,3.41,-5.011,-8.42,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1530,3.481,-4.436,-7.917,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1600,3.517,-5.392,-8.909,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1630,3.59,-5.585,-9.175,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1700,3.694,-6.176,-9.87,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1730,3.829,-6.56,-10.389,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1800,3.859,-5.572,-9.43,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1830,4.187,-8.036,-12.223,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1900,4.145,-5.056,-9.201,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,1930,4.219,-7.466,-11.685,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2000,4.306,-6.861,-11.168,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2030,4.361,-6.887,-11.248,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2100,4.384,-7.114,-11.497,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2130,4.462,-6.755,-11.218,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2200,4.647,-6.35,-10.997,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2230,4.635,-5.979,-10.614,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2300,4.565,-2.231,-6.796,'CPI',21-Oct-99
'NSA-OBS-FLXTR',16-Aug-94,2330,4.485,-4.746,-9.231,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,0,4.647,-3.714,-8.361,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,30,4.542,-2.003,-6.545,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,100,4.361,-0.861,-5.222,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,130,4.187,1.791,-2.396,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,200,3.979,2.955,-1.024,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,230,3.878,3.878,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,300,3.751,3.751,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,330,3.463,3.463,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,400,3.6,3.6,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,430,3.445,3.445,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,500,3.41,3.41,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,530,3.271,3.271,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,600,3.228,3.228,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,630,3.024,3.024,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,700,2.523,2.523,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,730,2.509,2.509,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,800,2.496,2.496,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,830,2.403,2.403,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,900,2.338,2.338,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,930,2.351,2.351,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1000,2.287,2.287,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1030,2.164,2.164,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1100,2.2,1.39,-0.81,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1130,2.188,0.327,-1.861,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1200,2.325,-1.679,-4.004,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1230,2.396,0.272,-2.124,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1300,2.469,0.285,-2.183,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1330,2.53,-1.007,-3.537,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1400,2.627,-1.058,-3.684,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1430,2.72,-1.593,-4.313,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1500,2.846,-1.835,-4.681,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1530,2.907,-2.183,-5.09,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1600,2.976,-2.702,-5.678,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1630,3.08,-2.67,-5.75,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1700,3.145,-2.3,-5.445,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1730,3.245,-3.032,-6.278,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1800,3.339,-3.408,-6.748,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1830,3.463,-4.819,-8.282,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1900,3.656,-5.588,-9.244,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,1930,3.848,-6.282,-10.13,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2000,3.878,-5.277,-9.155,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2030,4.113,-6.919,-11.032,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2100,4.145,-5.029,-9.173,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2130,4.395,-6.14,-10.535,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2200,4.519,-4.287,-8.807,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2230,4.508,-1.669,-6.177,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2300,4.462,0.281,-4.181,'CPI',21-Oct-99
'NSA-OBS-FLXTR',17-Aug-94,2330,4.35,0.537,-3.813,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,0,4.35,-0.017,-4.367,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,30,4.339,0.249,-4.09,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,100,4.252,1.121,-3.13,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,130,4.145,2.778,-1.367,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,200,4.103,3.244,-0.858,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,230,3.969,3.969,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,300,3.959,3.959,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,330,3.848,3.848,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,400,3.77,3.77,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,430,3.572,3.572,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,500,3.481,3.481,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,530,3.383,3.383,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,600,3.245,3.245,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,630,3.178,3.178,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,700,3.072,3.072,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,730,3.112,3.112,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,800,2.907,2.907,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,830,2.868,2.868,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,900,2.876,2.876,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,930,2.846,2.846,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1000,2.55,2.55,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1030,2.599,2.599,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1100,2.705,1.944,-0.762,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1130,2.713,1.02,-1.693,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1200,2.475,-0.805,-3.28,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1230,2.536,-2.405,-4.941,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1300,2.469,-3.977,-6.446,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1330,2.662,-5.088,-7.75,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1400,3.22,-5.654,-8.873,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1430,3.751,-5.719,-9.47,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1500,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1530,4.485,-6.157,-10.642,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1600,-999,-999,-999,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1630,5.104,-6.076,-11.179,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1700,5.355,-6.047,-11.402,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1730,5.604,-5.964,-11.567,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1800,5.618,-3.766,-9.384,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1830,5.747,-5.296,-11.044,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1900,6.153,-5.555,-11.708,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,1930,6.247,-5.464,-11.712,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2000,6.311,-4.815,-11.126,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2030,6.424,-3.211,-9.635,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2100,6.295,-3.254,-9.549,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2130,6.473,-4.242,-10.714,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2200,6.473,-3.245,-9.718,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2230,6.408,-3.46,-9.868,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2300,6.44,-2.582,-9.022,'CPI',21-Oct-99
'NSA-OBS-FLXTR',18-Aug-94,2330,5.985,-1.918,-7.902,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,0,6.091,-0.945,-7.036,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,30,5.675,0.413,-5.262,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,100,5.104,2.566,-2.537,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,130,4.766,3.422,-1.345,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,200,4.6,3.814,-0.786,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,230,4.473,4.473,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,300,4.395,4.395,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,330,4.35,4.35,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,400,4.23,4.23,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,430,4.177,4.177,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,500,4.145,4.145,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,530,4.134,4.134,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,600,4.051,4.051,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,630,4.051,4.051,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,700,4.04,4.04,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,730,3.928,3.928,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,800,3.928,3.928,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,830,3.819,3.819,0,'CPI',21-Oct-99
'NSA-OBS-FLXTR',19-Aug-94,900,3.848,3.848,0,'CPI',21-Oct-99
